"","SeedDiff","ORtg1","DRtg1","eFG1","eFGAllowed1","tov1","tovForced1","FT1","FTAllowed1","Rebs1","RebAllowed1","Steals1","StealsAllowed1","Blocks1","BlocksAllowed1","Ast1","AstAllowed1","fgaMin1","fgaMax1","fgaAllowedMin1","fgaAllowedMax1","fgaRange1","fgaAllowedRange1","finalWinPerc1","avgFinishRank1","sdFinishRank1","avgStartRank1","avgFinalRank1","avgRise1","ORtg2","DRtg2","eFG2","eFGAllowed2","tov2","tovForced2","FT2","FTAllowed2","Rebs2","RebAllowed2","Steals2","StealsAllowed2","Blocks2","BlocksAllowed2","Ast2","AstAllowed2","fgaMin2","fgaMax2","fgaAllowedMin2","fgaAllowedMax2","fgaRange2","fgaAllowedRange2","finalWinPerc2","avgFinishRank2","sdFinishRank2","avgStartRank2","avgFinalRank2","avgRise2","sdScore1","sdFGM1","sdFGA1","sdFGM31","sdFGA31","sdFTM1","sdFTA1","sdOR1","sdDR1","sdAst1","sdTO1","sdStl1","sdBlk1","sdPF1","sdScore2","sdFGM2","sdFGA2","sdFGM32","sdFGA32","sdFTM2","sdFTA2","sdOR2","sdDR2","sdAst2","sdTO2","sdStl2","sdBlk2","sdPF2","effRtg","eFgRtg","tovEff","ftEff","rebEff","stlEff","blkEff","defMetric","astEff","paceDiff","sdRankDiff","rankRiseDiff","logRankDiff"
"505",2,1.4794091876383,-0.751892839834473,1.4828762673553,-0.323580662554684,0.494226441082694,0.178519960469449,1.73688235618969,1.05825940900165,-0.91418844895896,-2.30195167758112,-0.110364183917558,0.0594220380215403,0.129527967333351,-0.00399083689948538,-0.385074134426628,-2.30770436356564,45,69,42,66,24,24,0.857142857142857,146.666666666667,15.06967942908,193.4,147.8,45.6,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,8.16661180582846,4.16155600552207,6.53456998116247,3.08204346748774,5.22931794109253,6.18001135294917,7.30216218531506,2.68808602012899,4.86335457703173,3.93277686513839,2.96195636089916,2.25671042348899,1.55413081194768,3.94314431599633,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,-4.56457497813659,-0.585192361921828,-0.102969621603184,-1.45088417701967,-1.01554254197027,-0.0198343200426412,0.227518746929439,0.104714805283613,0.935989524873166,6,-0.873355041326975,2.73495974633216,0.991127604981688
"506",3,-0.795415300071845,-1.49333659088808,0.979367946049943,0.533834259078123,-0.163605685364656,0.507369680889885,1.11016358482263,-1.20243695490445,-0.997183429120147,-1.23021964814698,0.0664944871609338,-0.0130276168804373,-0.229870181137927,0.0455458733693538,-1.35693677256764,0.890201769211444,44,63,46,66,19,20,0.714285714285714,164.266666666667,12.7585638839547,190.8,174.2,16.6,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,8.31669932633909,4.22897581610512,4.72364349647318,2.93526209167053,3.4701400434539,4.84386768886105,6.58199514573827,3.24454828844619,4.40359235349544,2.8917242201699,3.20252363542691,2.6638429220396,1.30742479933315,3.30993429309866,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,-6.09795571479313,-1.94611560486,-1.08965146847097,0.183093415519372,-2.1702695515656,0.229474005937828,-0.181416111810678,-1.04159357434382,-3.23377924604493,1,-1.18341034397816,0.056492297371177,1.15547166088599
"507",4,-1.04458602737775,-0.762866853212259,-2.0890610974601,-0.162298969723289,-0.471550910830232,1.2868104339442,0.356856170738762,0.092252756004561,0.86522811609476,0.902720883556878,0.138430832686476,-0.0323444732310415,0.200824052321436,0.0347675684759404,-0.551334454727524,0.650994475383647,45,82,44,67,37,23,1,165.266666666667,16.9050570061432,145.6,159.2,-13.6,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,8.77363474659543,4.36768435977998,7.05738384011148,2.63818119165458,4.25323406362735,6.16441400296898,7.28628849277875,4.16333199893227,4.27668095606862,3.85227205685164,3.46746785613556,2.89078997276984,2.22261107708929,3.62950869035099,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,-7.07759617977486,-4.31841141956863,-2.17703744699086,-1.86490370947351,-2.44079853805455,0.320727207813974,0.260056426542098,-1.59625381263479,-2.18896963437702,19,-0.643747564599178,-0.329999677204341,1.06542886987787
"508",-11,11.2363262045533,-3.22886605709921,3.47792612323254,-1.51596384255023,-0.583769331702175,0.0841924192259607,0.88283490725004,-0.407624796680648,3.7383476775209,-1.89899585881591,0.0110388614951883,-0.0136397007678178,0.202963754206655,-0.0805600901160333,2.84199671848669,-1.35002012801896,47,74,48,73,27,25,0.714285714285714,6.66666666666667,2.03306009093025,5.14285714285714,7.85714285714286,-2.71428571428571,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,10.9437062224071,5.40976867785953,7.4516265316986,2.50008912497106,4.81012005068073,5.77419732289326,7.45587136593114,3.82924295445955,5.47136444381156,4.13551635756311,3.91953378580147,3.01629561145559,2.6870323039546,3.76398165939525,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,7.6693152560431,2.60224067395096,-1.08663785314456,-0.839047420277024,3.23403776574437,0.174630464159463,0.37752378701929,-0.534483601965811,3.2053761422398,9,-3.32946937869258,-2.37030851802567,-1.94330936735526
"509",-10,9.14939336770579,-4.71822371789794,0.39018804552308,-2.91263898881556,-0.619825098870858,1.2544688456234,1.0610418512172,0.98759518432111,3.80947016740536,-0.781674188230575,0.203679126631498,0.0498877301793086,0.700685600204693,0.056129947419524,1.5311397217918,-1.85502266819335,44,80,47,70,36,23,0.5,6.33333333333333,3.33666500166459,21,6,15,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,12.6369513856223,4.33989371060569,8.07599988815926,2.59962776491732,5.78513110789063,7.00338339891927,8.07768481283368,4.25580722792872,4.93986009335644,4.23491154647315,3.72098993938875,2.80246866979121,3.32254639036523,3.69816323197376,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,7.07174007999437,0.91117774250682,-2.29297004671069,-2.05606045731162,2.1878385850435,0.303743298348646,0.738555595481771,-1.25067115288027,2.3995216857193,18,-2.92866949514128,-0.144834113914079,-2.21297293430436
"510",-9,2.6979208075599,-5.36030941850255,0.0241374839336415,-0.497891734260403,-2.07371495965932,-0.521523623904417,0.885745142472133,-0.927586838805562,1.12110751740054,-0.690361351609384,-0.0987739027547778,-0.181019275392152,-0.046254723820437,-0.0330974990146708,-0.913622363440861,-2.04835792991959,47,68,49,71,21,22,0.5,19.0952380952381,6.17174822805307,29.1428571428571,20.1428571428571,9,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,9.01182019493323,2.98886823619465,5.37257071884887,2.33348693810841,4.03932284328179,4.3462998723794,5.61545486433052,3.64558946957075,4.07404583459313,3.21455025366432,2.0619439621934,1.88314538980393,1.77800177800267,2.72621680438591,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,1.26235322045308,-1.86962007363777,-1.97086743797133,-0.316175142930018,-0.591836901582508,0.232197274533831,0.0808427178908362,-1.65782744554666,0.148094862212883,3,-2.2710231907581,-1.0178174601215,-1.00188266220956
"511",-8,3.76262201899794,-3.85220996960693,0.688597985667538,-1.53952166197309,-0.667211349637269,-0.978198807558604,1.67854731966227,-0.698666952409303,2.00415989931602,-1.74402702937404,-0.117064428110247,-0.041024102429405,0.106904826568964,-0.0371837587229159,0.793652494405939,-1.48827310231282,39,68,45,79,29,34,0.5,24.3333333333333,11.2531477077897,38.2857142857143,22.8571428571429,15.4285714285714,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,11.7631804284855,4.12463861182539,5.91160946247142,3.23930601337321,4.93509598830591,6.28343928079219,7.34252297770739,3.4248919774894,5.25838137763358,4.02920373754178,3.51695401124913,2.26644691294444,1.92413587113143,2.9534705865722,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,0.818954982995494,-0.163529644191188,-0.107688644295094,0.247707147863864,1.34488115809762,0.0739115762156145,0.238088527988482,0.204311459909002,1.29528489245292,11,-1.40075237456084,-0.0898954358736326,-0.8754687373539
"512",-7,12.9733359191359,-0.676241711968566,1.72103353772045,-0.469631650772336,-1.87514861607351,0.519560893313482,1.13826241659745,-0.719299398907579,2.67786651855937,0.516625089612026,0.114199510587032,-0.101696398174242,0.223606762196104,-0.076567989262505,3.03876646310548,0.541520604034816,53,77,49,74,24,25,0.875,18.7,3.88112843059037,22.8571428571429,17,5.85714285714286,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,14.6369510532233,5.85296017901565,5.46831976098722,4.2048391489934,6.33079707435317,5.91579569081473,6.13229500405898,3.14629300349881,5.28911995666258,4.667606948089,2.21074533992118,3.39723070611759,1.71645520984235,4.29187232652917,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,6.85370062549512,-0.200984103339025,-2.81338561160342,-0.271945308702682,-0.24206434164509,0.365847810657731,0.394174694155212,-2.05336310679048,1.51060515480482,6,-2.78526556411139,-1.59766398210758,-1.1715190594762
"513",-6,4.06085390655186,-8.08943809582447,0.746620859973372,-3.950302342637,0.914196762714714,2.80425507917203,0.828782065997325,0.722074955060301,2.3828890587726,-0.982086294635683,0.386387127630703,0.0094019534592829,0.220547538656227,-0.0186657895401722,0.0919443212191099,-1.75940541470256,47,75,42,68,28,26,0.6,17,1.88982236504614,15,19,-4,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,10.7783277220935,5.24855680019265,8.33166649996666,2.35969951862135,4.36671293058999,5.22414267288583,6.07777870108759,4.83496576403535,5.47203635022482,4.02548698352702,3.51215422109099,3.34816774859434,2.24747332879311,3.80515001894362,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,5.35441499676695,2.30527391077856,-2.30873441867374,-2.02280001327069,0.961669582815849,0.526937076067877,0.333213270893001,-1.44858407171286,0.864709031655822,10,-3.38061543880491,-2.0178174601215,-1.06029342436597
"514",-5,3.50810667068874,-4.6801884038856,1.95802506118011,-2.10652648748103,-0.315753682471102,-1.62792730683674,-0.0719497665013683,-0.548129094102668,4.23204673980063,-1.61849523717995,-0.112703241725413,-0.00860904769734803,0.256945502882066,-0.0210364585005519,1.34724679885705,-1.04184479709289,45,74,47,76,29,29,0.5,26.6666666666667,7.67680489092522,21.2857142857143,31.4285714285714,-10.1428571428571,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,10.5060408308456,4.79010185252629,7.08043612763901,2.37808810398249,5.21034809515902,4.55147328794854,5.89748277066606,4.04613545512408,5.16067590123385,4.90824908607021,3.6906926343455,2.52187400257199,2.39949489634293,3.8319332093882,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,1.39241806896498,1.67290225682932,0.893497522149205,-1.65332779660641,3.44723620638814,0.045857707868392,0.37198190407922,1.31133713409682,1.40245089168409,11,-1.98461877626358,-0.833032201606074,-0.557015006235365
"515",-4,-1.57771135835657,-10.8221706772261,1.07538103864956,-3.57854418592324,0.262186832864139,0.842069779523954,0.00297148821079871,-0.710058724681554,0.816206212874221,-1.70559421256064,0.134791343790417,-0.0466810126645357,0.324418876098619,-0.00452118631045288,-0.395431266271495,-2.35521001272598,40,65,41,65,25,24,0.857142857142857,29.6666666666667,4.54606056566195,57.8,28.4,29.4,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,10.5109262147764,4.19036272713309,5.97197757271678,2.0733848487878,3.69451787999346,6.17173578344417,7.32912880445269,3.37734386950799,4.44633472346811,4.23249081447599,3.08726137469747,2.71871253527517,2.06871213378593,4.00564118342152,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,2.44858231326021,2.26227593274099,-0.998559048876244,-1.41647691131536,0.118494654842422,0.331424258351409,0.422940005105675,-0.24419478541916,0.973138042188641,7,-2.62317425740964,1.40435922456889,-0.658343258365253
"516",-3,0.826510094965359,-5.617522285133,0.715217862642794,-2.10794767255284,0.751762332125065,-1.19536363346134,-0.737783996355769,-1.71145945473932,3.3475887937835,-0.456294065560309,-0.0906087457513245,0.0255007471845912,0.235331361413659,-0.0679599544354392,0.665061548948014,-1.68444238095461,45,72,51,80,27,29,0.5,63.6666666666667,14.2461356497957,71.8,65,6.8,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,13.3545049713684,5.42004556617322,5.42825101583457,2.98417543557731,4.79662128561092,3.67809857003712,4.73102269679355,2.43708718337977,4.89220932925116,5.13030951869142,3.37099931231621,2.53498251742223,2.19417272323624,2.89428643008841,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,-0.35184462551101,0.431516243363816,1.52844986336998,-1.15583166582416,1.40057708875137,0.033842408960541,0.3972912585457,1.95958353087622,1.36286322563677,9,-0.980918203324162,-1.41013649804044,0.169654866363223
"517",-2,5.85618029127801,-0.31635299041165,2.69257465559559,1.06665522251862,-1.55878423795845,0.911698955165116,0.173833474151849,-1.27527601550586,-2.30185536637175,0.00748959783720243,0.226124016134148,-0.1093112651343,-0.0371276042081284,-0.0362821978521082,0.993060197781514,1.37672546495855,48,70,46,72,22,26,0.6,59.2666666666667,5.66274374015518,92.6,55.8,36.8,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,9.35232105366946,3.57971981297335,5.35501039808854,2.95259259470436,4.79898979268586,6.97234798067598,8.88755513983662,2.54988116181793,4.88581744657044,4.21307488658818,2.61587519394619,3.10516432005545,2.03007687569021,3.47256563958295,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,-0.623343723919713,-0.76572985875484,-2.88915929534,-0.680397634550006,-4.71265073480139,0.485387183164905,0.0931545363405822,-2.31061757583451,-1.37030597144289,4,-2.37567151975336,2.04848289511974,0.0170414658548514
"518",-1,-0.480745704906223,-7.57234231217128,0.384273156030865,-1.29831009079487,0.230333634727847,2.05535735532941,-0.788368014511494,0.309141446359073,-1.35320550484591,-1.79746926437631,0.178501465729662,0.030034799496465,-0.000679068874316613,0.0838733397527837,1.96854734692369,-1.43535959294591,43,70,40,63,27,23,0.25,34.1333333333333,6.26631204670392,45,32.5714285714286,12.4285714285714,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,14.0459714692907,5.51244925366153,6.55551663769506,2.95377696976207,4.58158568831304,6.16964473280531,8.15666905053773,3.61894655853722,4.48013086646419,4.64365244872139,3.68738039718557,2.83821132905693,2.35464537429942,4.82924140840414,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,0.295719601655691,-0.709066045006078,-2.24369982281799,-3.22701658507828,-1.95904201106203,0.298418568129654,0.00944753406950206,-1.93583372061884,2.41726623560376,9,-2.25206325711433,-0.492399551763476,-0.521296923633286
"519",0,2.93909949254906,-2.24107365698679,0.424574463182377,0.0801553264760948,-1.77157767065138,0.0509988517472018,0.254511264652308,-1.29070991681784,-0.583248850089929,1.08084517978471,0.140200889389887,-0.119625561229499,-0.17433774040653,-0.0609670797536597,1.46083901906047,-0.682651902353415,42,72,50,71,30,21,0.714285714285714,87.6666666666667,5.89995964473689,86.8,88.4,-1.6,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,9.38575713380598,4.38714700272619,6.55961671354138,3.16944445467349,5.32190652638979,5.52427796719386,6.65513007404972,3.06182787170775,4.65354297120742,4.28638650190315,2.34610351022121,2.8950842138083,1.40048010975348,3.51276184765198,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,-1.61570385607352,-2.04723015512553,-2.24125262461501,-0.584285942737564,-4.06739980046707,0.409778352515842,-0.019370717956268,-1.85084499005544,1.15685021714804,12,-2.32634028728091,-2.75290639605414,0.477139566111185
"520",1,10.1910972008788,3.11785913870444,4.83451459772509,0.267037977907545,-0.506268469594286,-0.63244094889687,1.20488370732594,-1.33530761849529,0.337885165067566,-1.5396047126991,-0.0452841752488733,-0.118601970519809,-0.174137535960644,-0.0696416784895595,1.59628624573381,-0.00604327864424226,47,78,51,84,31,33,1,71.6666666666667,6.56469634448069,96.2,74.4,21.8,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,8.98739036004729,3.96761080297337,7.17515594974951,3.43370391569296,5.73252956043755,6.02473061906157,6.06342485462976,3.23725789977836,4.7161356515553,4.83893816664825,4.13823633931171,2.34499294998596,1.59510339436341,3.39829179099944,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,0.277361056565024,2.17582732798573,-0.292503622913845,0.410684201613515,-0.52581589282577,0.223269697167393,-0.0104959147744817,-0.0797298405209337,0.615688820112211,13,-2.19315720238978,0.651229551850006,0.304723538306633
"521",2,3.06237381929616,-0.15291546806403,1.5620556726579,-0.228603944277383,-0.420277734105343,-1.09673741831703,-0.744839121024951,-1.15766852761624,1.09652938699051,-0.377679342653804,-0.046104952394049,0.0370767534243428,0.0541278015341892,-0.0364239836760344,2.99148617585822,0.560261650748476,41,74,50,74,33,24,1,131.333333333333,15.0838923863772,136.8,127,9.8,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,10.5919494871999,4.84181596285751,5.7159731004308,3.78943907258693,6.52718673447195,5.48448224124625,6.99160752313627,3.54516315818917,4.28483937678514,4.57533737785664,2.75412913145467,2.74724379785422,2.19503572139084,3.81335372954918,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,-3.58058771824918,-0.600989674896532,0.257783581995262,-1.71667771761643,-0.929097040948125,0.066770196078065,0.184551727906826,0.509105505980153,1.4445838208439,15,-0.87152483486802,-0.88732229162179,0.839454682926178
"522",3,-0.603354407836573,-1.60554565924619,0.883843399470248,-1.74387859169247,0.334521378287809,-0.773050136205292,-0.331405463176133,-1.16477226471126,0.595700434439591,-0.959406507649125,-0.0455814939146309,0.0261101582020411,-0.0372941281532581,-0.104340710498043,0.211571465018794,0.35538978025757,46,68,49,74,22,25,0.666666666666667,138.8,9.80670324683217,162.6,139.4,23.2,3.03980419995215,-3.75607280565722,0.655401177531346,-1.73624811430047,-0.742522099898997,-1.16119820211543,1.14768142858009,-0.981825695627625,1.45079248899377,-0.952513281598663,-0.254638757899882,-0.104686856003426,-0.20044245106503,-0.106442508368428,-1.23803783604207,-2.22467854030792,45,63,46,81,18,35,0.5,62.7333333333333,22.6131019754562,71,54.8571428571429,16.1428571428571,10.9217999563128,4.07896200454022,6.01557911744386,3.76397232783785,5.10529523229235,5.4016053078208,6.56081816356538,2.35045326306905,4.80045153869607,4.33936046682962,4.58741048690538,3.14509548595326,1.73205080756888,4.41197430198537,9.26926937998404,3.34190765494703,4.86501251531726,2.79382239027235,5.56740224359041,5.264668448342,7.1964793139513,2.92221055301103,4.42089977704875,2.94848238710981,3.44015659808603,2.16622720936208,1.01401469735483,2.84247024553894,-5.79368575419975,0.236072699330902,0.688895412276673,-1.29614032267258,-0.84819882850372,0.0782602497797848,0.161046525041387,0.928202187097845,-1.13045901950462,4,-1.62375791825574,0.798820371395423,0.93261509479401
