"","team1Win","SeedDiff","ORtg1","DRtg1","eFG1","eFGAllowed1","tov1","tovForced1","FT1","FTAllowed1","Rebs1","RebAllowed1","Steals1","StealsAllowed1","Blocks1","BlocksAllowed1","Ast1","AstAllowed1","fgaMin1","fgaMax1","fgaAllowedMin1","fgaAllowedMax1","fgaRange1","fgaAllowedRange1","finalWinPerc1","avgFinishRank1","sdFinishRank1","avgStartRank1","avgFinalRank1","avgRise1","ORtg2","DRtg2","eFG2","eFGAllowed2","tov2","tovForced2","FT2","FTAllowed2","Rebs2","RebAllowed2","Steals2","StealsAllowed2","Blocks2","BlocksAllowed2","Ast2","AstAllowed2","fgaMin2","fgaMax2","fgaAllowedMin2","fgaAllowedMax2","fgaRange2","fgaAllowedRange2","finalWinPerc2","avgFinishRank2","sdFinishRank2","avgStartRank2","avgFinalRank2","avgRise2","sdScore1","sdFGM1","sdFGA1","sdFGM31","sdFGA31","sdFTM1","sdFTA1","sdOR1","sdDR1","sdAst1","sdTO1","sdStl1","sdBlk1","sdPF1","sdScore2","sdFGM2","sdFGA2","sdFGM32","sdFGA32","sdFTM2","sdFTA2","sdOR2","sdDR2","sdAst2","sdTO2","sdStl2","sdBlk2","sdPF2","effRtg","eFgRtg","tovEff","ftEff","rebEff","stlEff","blkEff","defMetric","astEff","paceDiff","sdRankDiff","rankRiseDiff","logRankDiff"
"195",1,8,-0.798689055262352,-6.93940769738094,0.929020293299004,0.751203714789152,-2.82491210711818,-1.58786911465384,-1.69050961992961,-2.65373547895048,-4.64711228035316,-2.8729653180697,-0.0360387359748363,-0.208456444760986,-0.358015918620457,-0.0319899745939093,-0.351078478446129,-2.92264313412641,40,65,40,62,25,22,0.75,33.25,9.56991814663706,13.5,33,-19.5,12.4204619424241,-1.57697960086302,0.984437310164253,-2.21049789501906,-0.837733919116597,2.14107087900398,2.26393904180471,2.21552423001032,3.12662843326745,0.795348440542913,0.0613964319308955,-0.110647398480738,0.348809171025356,-0.204022499396279,2.75134812038871,-1.44241762588242,40,74,40,73,34,33,0.714285714285714,16,2.39045721866879,35.75,17,18.75,7.79888838864374,3.26158412960371,5.5951245490348,2.5721126621511,4.68069086728379,5.30823321845205,6.29958165785947,2.84189279878798,4.24612254300866,3.68861916305401,4.18771367368972,2.86949301232522,1.43238407486646,4.41532262599525,10.9073949395727,5.54904983064565,6.84852530480648,2.68692021278732,4.13229501233461,6.91691247312842,8.96871958723667,3.83630569419466,4.40493453706886,4.44584269192909,4.39814485447211,3.60459476894087,2.69012669017565,5.35197890138961,-7.85672290116857,-3.01711862667346,1.74176180565624,0.914811047226469,-4.10542695500799,0.000373878374516023,-0.878857614448183,0.863278069582574,-1.62220109059085,-9,1.54741807851817,0.0857534142417302,0.663294217410264
"196",1,8,5.4896188347209,-1.74793601113747,2.25568809427309,-0.456398640072288,-0.783056452099271,-0.0858013906088414,-1.43237804577653,0.340112631337836,-1.11390045142746,-2.17834870194391,0.0447334131663375,-0.0133971882298756,0.030159018740106,-0.166118754032397,2.49944960796589,-1.16480863418186,38,72,36,70,34,34,1,59,12.2474487139159,47.6666666666667,45.6666666666667,2,1.45016446245782,-12.7619765753924,0.898885437491375,-0.705310728311239,-3.34202662785283,-0.534672352320637,-0.707817097416238,-1.47912423703656,-1.28032526416669,-3.71795621504714,-0.0611682497483832,-0.210286684440535,0.112358193695918,-0.277805787846993,0.271869970255463,-3.29699810379698,39,63,39,58,24,19,0.75,12.5,5.78174466995659,30.25,12,18.25,11.9912735101026,4.77085775766186,7.65480627536063,3.72615572047143,6.53787751220012,5.32329206634817,6.46628238493908,3.84425872219245,5.21720344846356,4.06777556282997,3.376972147753,3.27025706646866,1.9714714066882,4.94725878220738,10.9418796914788,4.09615607901553,6.04285768757283,2.71475458800944,5.71020591685652,6.32285494248096,8.36300095338011,3.34631879269827,4.11814761573043,3.5469205180396,3.60316467829667,2.87143888848824,2.76498847923867,3.74653962207594,-6.97458619199184,1.10789056854276,2.11009921404177,-2.54379781673468,-1.373182700364,-0.090987833295939,-0.193886208770408,1.82522517197542,0.0953901680953102,10,1.09510963940607,-2.85778831028567,1.33646198737201
"197",0,5,1.00415892445195,-6.87933720976629,1.37312454793586,-1.83611105105062,-1.13810428935977,-0.211503776843798,-0.462024886481261,-1.32363829261525,-1.22149189138466,-2.41010270561965,0.00716145773205349,-0.033295198258167,-0.240129054630108,-0.23284693333299,0.820326768883322,-1.20202297967117,40,63,35,65,23,30,1,44.25,0.957427107756338,67,44,23,1.45325528951408,-7.85495454646,2.02574095878544,-2.70907231225708,-0.160186395606931,1.57447873738876,0.539680894950275,-0.575805745716736,1.41997624647875,-0.031870419848609,0.190027381507882,-0.026928592570083,0.493896642803246,0.0362172050450777,-0.48585486315452,-2.27031186122497,48,66,44,71,18,27,0.25,23.75,4.06201920231798,32.25,24,8.25,11.7441868993101,5.06116435372184,5.9638034480482,3.25812593608421,6.26776677014232,5.31353161594228,5.76683711027199,2.94827198411335,4.78006305910318,4.4002071953288,3.46410161513775,3.36311482268169,1.37850821553043,3.27382783877661,11.7773892077881,4.79043587391262,4.70195431541359,2.68227166424063,3.91410232931319,4.9827287912244,6.68834734054559,3.12151283267137,4.36652063582141,4.19740712833354,3.47723065167183,3.53936344503628,3.51036466745581,4.94053306790612,-1.42471370175584,-1.52557767205604,0.808064620479711,-0.253873234533021,-0.263235852092369,-0.176499318087745,-0.464961559055287,0.166603743336679,0.237892750484044,5,-1.03696311968617,1.9235502000437,0.606135803570315
"198",1,-1,12.6564003592112,-1.73382925791324,4.74984097369329,-3.33559485275234,0.0688832323942458,0.405966772476455,0.873580169120878,0.594152076933764,6.48771600231584,-1.93483639579247,0.0831449535163405,0.0381143557604323,0.284801319058143,0.0187159528846476,4.69702135408907,-0.899282279140141,42,83,44,74,41,30,0.714285714285714,15.4444444444444,2.93502624945116,12.3333333333333,15.6666666666667,-3.33333333333333,10.9609839605684,1.06658877921395,1.85113447207083,-0.145255546675335,-0.607586903736064,2.3928199341865,1.37578663499639,0.595602268912061,1.91272076662836,0.188610048579834,0.169249368711362,-0.0725857358799454,0.315658376235483,-0.174778459293901,3.26044883191127,-0.266514085405511,49,83,45,70,34,25,0.5,22.5,4.48854751824345,35.3333333333333,23.6666666666667,11.6666666666667,12.0229472470024,5.46524542568998,7.29763401280675,2.01590315893857,4.58569203376889,5.16988695161093,7.63032428796416,4.12982592670368,5.41442207318146,4.77950807918468,4.37755927545065,2.68922531096025,2.51115159895638,4.2048391489934,12.2708950900153,4.49995048497219,7.72759252772232,2.51926622596552,4.15561815020806,6.64801311907344,8.30286766172987,4.45176165334374,5.55991510470075,5.18817041927742,3.04818697757657,3.38498308960828,2.46255378073143,4.42092335150219,4.49583443576992,6.08904580769947,2.66332329784035,-0.500756273897214,6.69844168005978,-0.196804506835399,-0.224351469355888,2.24216732164906,2.06934071591243,7,-0.405427417161687,-1.58990839696931,-0.412532275331257
"199",1,-15,13.7332736724784,-2.68900621432106,3.072702591861,-3.24542524034676,-1.04255862371524,0.0930019177940083,2.17725117828062,-3.02704000263166,7.79109765947275,-0.365919684657287,0.0454372457634658,-0.0388252164079195,0.437686488680001,-0.0527518934090104,4.24629389966953,-1.20320748625104,45,87,48,78,42,30,0.833333333333333,5,1.48323969741913,5,4,1,-0.847672664754284,-3.47071306356039,0.327769941192818,-0.809999198271516,-0.595167256053043,-0.635889036794354,0.678245342931404,-0.864591308705884,0.735159504386201,-1.66077342108062,-0.0265706431541026,-0.0467729848395828,-0.209834043493267,0.039869794243905,0.189904454038628,-1.62102138666017,43,63,40,68,20,28,1,140.333333333333,11.7075474232081,141.333333333333,137,4.33333333333333,13.0022965200386,5.78922719498479,8.8890968484289,2.66220660890933,4.38570437353567,5.44597514466347,8.21225769630911,6.17286627709254,5.73143752596868,5.56063641698087,3.26653206459928,3.0097879542273,2.91409996561986,3.83587066300671,12.7470943178137,4.49400472088899,5.4909583759047,2.41356830086886,4.24893821275726,7.00979706567607,8.13127585676587,3.80542815231872,4.66144347369643,4.30861591732132,3.64219674756185,2.66354541040653,1.75835160207117,3.61579521607119,13.7992394879933,5.18035869274342,-1.17628232225055,3.66145452927498,5.76108441866322,0.0640601204859051,0.740142219826183,-0.372079981938467,3.63857554522178,22,-2.20374606647725,-1.08166599946613,-3.53368656470823
"200",1,-5,11.2681960041584,-4.46848505688135,3.71645885574726,-1.22763192807166,-1.58738241490697,0.929130463409196,1.70081849120953,-0.712073919672342,0.0746989596518037,-0.355277424836268,0.0233284340927094,-0.188404078684696,0.132011094434924,-0.221760611932415,2.19241045238062,-3.01665364637449,46,74,45,73,28,28,0.6,4,1.65144564768954,9.16666666666667,3.33333333333333,5.83333333333333,8.28505913991506,-4.07573119459219,4.0969935830582,-1.72247004902667,-0.658653530961763,-1.41596817632913,-0.204499762409234,-2.03889106717522,1.00834828787757,-2.79917098764089,-0.142200076904522,0.000575458191982181,-0.129694095585328,-0.232665035349138,3.9027263043447,-0.63999543868984,39,66,48,78,27,30,1,18.6,7.42667863553793,20.8333333333333,17,3.83333333333333,9.10240795862069,3.84883203901081,6.96470074386638,2.88488832455631,4.70661425463522,6.05410750994195,6.76618430136218,3.57057305421467,4.28131254369197,4.05953676047864,3.71773756209945,2.52707117226196,2.04362699393079,3.34311401096681,11.0810094329658,4.02808765992976,5.96551288897447,3.30343093941428,4.595588057041,5.06508442317635,6.12357881216578,4.26485032640014,4.07855134884549,4.58898937996284,2.88474381541419,3.01511344577764,2.23088034068933,3.48833043128958,3.37589072653246,-0.875372848265952,-3.27382752368353,0.578501106115879,-3.37754289103039,0.35450804787391,0.250800766603529,-2.66851870920609,0.666342355720569,1,-1.44010746850005,0.457339436953118,-1.62924053973028
"201",1,-13,10.0407229851363,-5.75456498437312,4.44401915420037,-0.0161789357433116,-0.984494067953671,0.67947262255787,1.14650041887185,-1.43971028192134,0.261251927325428,-4.50636908395165,0.0177827528957505,-0.146986843082726,-0.0506723955262767,-0.260760915350312,2.59364772050709,-0.570101530254519,42,65,43,69,23,26,0.666666666666667,7.75,2.56284642891099,6.25,9.75,-3.5,-8.46213859351146,-9.33846005884554,1.14939085088773,-0.397942486182712,-0.363612467669568,1.21514831943729,-1.08887137421455,-1.32522942815702,-2.94080499307382,-2.89166236174462,0.136145299635379,-0.174744018087414,0.0830814673465318,-0.276421046755338,-2.2190793891731,-1.49350297829567,27,60,35,59,33,24,0.833333333333333,152.666666666667,12.6438390794358,266,156.5,109.5,9.45797028809265,3.7406698380689,5.47542651914008,2.72463673178592,5.44045238628992,6.23078326525022,7.63483073774977,3.75512785690113,5.23087650069443,3.7264862145712,4.88235992360716,2.58405493391256,1.71346449952516,4.38818386527593,7.98948739481507,3.37790710503655,7.13144794957867,2.15099526423947,4.70073037908644,5.78779539190662,8.69046699114705,4.00569395306032,3.65849906172127,3.37959352905825,3.84344634047098,2.92644879745103,2.20204515144509,3.58415315606823,14.9189665041753,2.91286475287324,-0.0852059034046859,2.34985264685072,4.81676364260628,-0.146119721744317,-0.149413994277834,-0.380739619426837,3.88932566163904,-10,-1.95492837675042,-8.5933960748412,-2.77578872497045
"202",0,-5,7.37466287112448,-4.50417745859551,2.39543845048928,-1.63027206637304,-1.35778144302393,0.0940850827029141,-0.0561320585952337,-2.00952553009066,0.981021467021506,-0.91966252911897,0.0729327182494742,-0.102323052085928,0.293094660340225,-0.171296938886044,2.28215715755105,-1.08320577117243,50,69,44,74,19,30,0.5,19,5.65685424949238,31.2857142857143,22.2857142857143,9,0.886529053523072,-7.34169997368722,0.341023030411129,-1.2980566378034,-0.185836371886149,-0.141371232499844,0.54500537897283,-0.462223715493301,0.477824645595712,-2.3426160197751,-0.0138849601068813,-0.0181205095204667,-0.140226385995686,-0.126119491929861,1.39382008235931,-2.25570472801123,44,67,43,65,23,22,0.2,41.5333333333333,5.74290452479861,18.2857142857143,38.5714285714286,-20.2857142857143,9.75826355787156,4.719304610547,5.42096017963259,2.91532309262676,3.96025260722248,6.14218051360228,7.69801002134773,3.40336417395123,5.36011546420983,4.65838327742129,3.40022018790007,3.21926021993196,1.93660673157938,2.64069347560173,13.5065219936013,4.6308828270186,6.27630826637327,3.1433551848593,4.97798182301854,6.58956360352099,8.16148567877494,3.23978581409514,4.69586375054008,4.60319388461902,4.11620964215646,2.41562150858268,1.64166858944665,3.76134647071062,3.65061130250969,2.38663084864779,-1.40740138634054,0.9461643770293,-0.919756669230336,0.171020220921817,0.478498493292093,-0.757882672126631,-0.284161881647075,-4,-0.0180215660881258,-1.50396650583841,-0.548565951748838
"203",0,3,9.02000782132799,-6.94112116670441,3.17602068147844,-2.01501039418649,0.0445410443141713,-0.46233304213747,0.859121200163469,-2.72983042686811,2.45244869775502,-3.91717005975058,-0.0713702621531411,0.0376989385537393,-0.162378634173534,-0.167226741987283,4.41054127224194,-1.38242440945253,45,75,51,77,30,26,0.5,12.8888888888889,2.39825644728167,15,13,2,12.1594827163403,-3.99802248185007,3.90345608725166,-2.14587398424651,-0.311093752359049,0.463134402170175,0.644349766463681,-0.889250497985099,3.7061835909342,-1.15487672244039,0.110837845901351,0.0540156711350526,0.325673851442925,-0.0208341125493991,3.1848341911387,-1.39037026563757,52,71,47,71,19,24,0.75,4.72222222222222,3.3572670179873,6.16666666666667,4.5,1.66666666666667,10.2477377519264,5.0859547268798,6.69135214649379,3.32148431646397,4.3262840719222,6.12240728535287,7.19087403274725,3.66420677505004,4.61665550637213,4.90391548630013,3.15573594504336,2.16622720936208,1.70388550274119,3.73302610102953,9.1765281754506,4.39895515453532,4.50973409558737,3.17484442087706,4.15804214939303,6.98731569668648,8.02660646165754,2.799589543648,4.29130779374367,3.96138111301862,3.42061468726159,2.60195336052024,2.46834801749751,4.6402864205258,-0.196376210158017,-0.858298995833236,1.28110224098086,2.05535136258279,1.50855844413101,-0.165891375473179,-0.341659856178576,0.77355100932911,1.2177612249182,11,-0.283654137345353,0.12321911363729,1.06087196068526
"204",1,-4,11.2274777792702,-4.52023237809205,2.68826387726057,-0.226944628206134,-0.405744524059117,2.07497367856611,-0.526344797951359,-0.467086724900477,1.73554865594021,-2.39511410015355,0.16982877015234,-0.0213495467751021,0.0984354278189377,0.0903011355513594,3.20689576134372,-0.602942733314234,49,80,44,68,31,24,0.666666666666667,2.29166666666667,0.624093545570845,1.875,2,-0.125,4.69709973946773,-4.70531711664009,0.128549743803034,0.154544898553455,-2.32249583395587,-0.183525187147796,0.344282431802385,-1.38051559664338,-0.395129739707717,-2.25573874161127,-0.0840404845445534,-0.194684449802501,-0.315698522324577,-0.0796851071006916,1.85466034771819,-1.13666306012805,52,65,45,62,13,17,0.25,10.5,2.62098554314809,13.625,11.125,2.5,13.357337993061,5.70976788279194,8.43120068125153,3.34490744223236,4.19605577393473,5.37556872623119,6.54402592922116,4.24946714477154,4.52829270063329,5.59098005460711,4.29019779281204,3.15510857894424,1.96158764447488,8.64392221762481,10.4777645413299,4.1822651746801,4.0729282572548,3.32281891488621,5.38637048604967,3.96112057257491,5.67824129836204,2.62398197121882,4.46729335915048,5.11935466712282,2.38501817358101,2.2122249871881,1.26217019180204,8.15873366797416,6.34529330125443,2.94120366021713,-0.341747555817154,-1.78405610149665,2.27005375419021,0.0805343516694942,0.244147707491464,-0.017065496656196,0.818515086811717,18,-0.828949897387483,-1.22758543949092,-1.71604764749236
"205",1,-5,5.37238856088643,-6.42753908731812,1.79441301434413,-2.84019323039827,-0.427219298570103,0.306741821912722,0.190481509049332,0.986927653369769,3.31418036932391,-3.06558508609092,0.0358247014636148,-0.0860017452876581,-0.0262061228984485,-0.228393772092982,1.40086165153613,-2.11665352447528,48,72,44,62,24,18,0.714285714285714,20.9411764705882,3.21073566794462,47,20.6666666666667,26.3333333333333,3.45925227955955,-4.99441441748485,0.902972964338138,-1.84376955620458,-0.510721269355819,0.407341103219487,0.635455339522304,-1.55557983642917,2.22603551494334,-2.4022111935686,0.0173816996704851,0.0211525135535607,-0.00466478024386241,0.0112909051778094,1.33299794817721,-0.251575729058949,45,74,48,68,29,20,1,71.75,11.8484751608114,80.5,67.5,13,11.7872555728377,4.6839506764476,6.04904199778023,3.30547067202787,5.37742193496723,5.99384153641355,7.25208956303651,3.1634752658391,4.81710965772479,5.12569285782198,3.27987435088233,1.92077951347726,1.83298894837053,4.08109091179099,10.2010962936048,4.58093290024632,7.22837895835514,3.08517091421083,6.03698279692121,5.68283588148681,7.09399261225974,3.81536226947217,4.20854226033068,4.8161913297471,3.39100644811873,2.19236210807048,2.24710088015456,3.92181656395226,3.34626095116015,1.88786372419968,0.184101252092482,-2.98748132027191,1.7515187469029,0.125597260634349,0.218143334616205,0.527841847343036,1.93294149877526,-5,-1.65030882844489,1.52605016398289,-1.1836055015015
"206",1,-15,11.2688582907042,-7.03251969317987,2.68699914354288,-1.4569424071984,-0.807882884067531,1.96276009672667,1.99742033978931,-1.26825102095194,1.10413559879736,-1.23632509368401,0.200969979543633,-0.0632736717159002,0.673412246443682,-0.02769198974284,1.11756772298905,-1.85216956809558,45,71,43,74,26,31,0.714285714285714,2.75,1.28173988892331,2.75,3.25,-0.5,-8.7398744313714,-3.65305040691632,-1.05831719526902,-0.270296341976585,1.07160064398919,-0.238512925291626,-0.484727055267103,-0.79178139347791,-1.25346665986964,-2.20424690140845,-0.0285538313883959,0.0749345675406864,-0.0157104982685508,0.0476099460609901,-2.73123612290807,-0.304878023352492,38,59,41,67,21,26,0.857142857142857,285.75,6.70198975429437,265.5,280,-14.5,9.88318872403227,4.36213546401893,7.0846693869637,2.34778550429837,4.39929888109018,6.30380069686586,7.37523919787056,3.95016843250529,4.64278402990997,3.96761080297337,3.24720723679744,3.86555821616758,3.07369169650459,4.21391225010831,9.56892720298843,4.19920627420627,5.47680584819752,1.71671967332515,4.60646721793231,5.53162277950265,7.73586958013897,3.71529921754118,4.48509664935138,3.91225601494033,4.88770448906374,2.89986127294029,2.06336406491143,3.58300586581752,23.3882020083391,4.93196240403372,-4.08075655007502,2.95861702253044,1.38968045094256,0.367732050188616,0.764424680516063,-2.94859981937034,5.39609539064021,5,-1.45668062883908,-3.10077977174541,-4.4561346068276
"207",0,-8,8.53757534821599,-3.49377625623385,1.57082926411313,-3.08743686072466,-0.178685734283171,-0.590998541149816,3.7682868065768,-1.03872328900147,5.28956896872536,-2.70933882362176,-0.044492074567368,-0.021365477593408,0.255157570778582,-0.102499452079217,0.963611307863221,-1.03869918549414,45,73,48,80,28,32,0.8,9.375,3.62284418654736,18.25,8.5,9.75,2.56216443357571,-4.92263669250406,2.54999627639674,-1.82915610916773,0.510089734075945,0.763265321697414,-0.546154929402558,-1.96386778848549,0.477147857692048,-2.27365069873154,0.106355085575066,0.0473288542787701,0.397260380033092,-0.210383232151591,0.665800388799151,-1.16002529484209,42,70,46,69,28,23,0.4,47,1.4142135623731,52,39.6666666666667,12.3333333333333,11.9777091817,4.52551605526955,6.74354279723411,2.14384213814835,3.27213944564166,6.72140907113068,8.79697104163639,4.23973695624246,5.32467996679317,4.12758353189949,4.73093789845257,3.23504516836772,1.80106700722989,4.38031872336096,14.4134754955933,5.92568925134016,6.04665766895375,2.48420296429581,5.66497608317886,6.31873696094474,8.43201343539683,3.18328970301689,5.56889968289616,5.0555534503806,4.69298816651337,3.28511096052911,2.59287263585143,3.92589399731589,4.54655047837007,0.279113739273311,0.665488394488113,3.38929723649534,5.24810923592353,-0.0821528282702558,-0.249986589326885,0.333348976890973,0.176484809716123,0,0.714169932916939,-0.389385585085047,-1.54044504094715
"208",1,5,1.06442985296033,-8.39304114028035,2.56074987975405,-2.40562574350309,-0.884951253585467,-0.383514256053089,-1.26699664073728,-2.01898667760432,0.215182186217666,-2.12108871162855,0.0294200438177574,-0.0226308166601632,0.104158903586941,0.0576058117278,1.41677394729531,-1.95283505058425,41,69,42,67,28,25,0.5,24,5.47722557505166,35.5,28,7.5,7.43546368342995,-1.32567386935735,2.78308656863766,-0.588988035585957,-0.455813429648833,-1.03754448257034,1.78356824538586,-0.634286616306369,1.82568518747995,-3.73780150607499,-0.0469545224779658,-0.051921875609071,-0.0146281292773641,-0.0861740372979033,2.75163492905885,-0.117497830797093,43,82,41,78,39,37,0.5,24.1428571428571,5.52052447473883,6.33333333333333,25.3333333333333,-19,9.85970552823198,4.75563791241753,7.70758694739956,3.32112707638104,5.39944654464749,6.06857365506068,9.83478461918446,4.9295030175465,3.83630569419466,4.25953966537694,3.12277507001882,2.69290254891094,1.94286197236915,4.1655400775807,13.4042301941131,5.06569741719545,7.14925836442427,2.89726650928189,6.2616826296802,5.30434620944725,6.77749775407205,3.69775433158751,4.98859586553946,5.48228451910215,3.65759814544304,2.35870898258266,1.65557464928491,4.16095037996323,0.696333440453366,1.59430101903352,-1.08316805045389,-1.66586482482519,-3.22721579570873,0.0470835073468154,-0.0249928161613983,-1.06107735926847,0.500476238023619,-11,-0.00923231855896933,-1.62028615601484,0.100083458556982
"209",0,0,6.03074211280092,0.826213365410044,1.02711420778263,-0.760206667478622,-1.68438531855698,1.55939460852916,-0.088642363337132,1.27472921325499,-1.47111347533866,2.21839069390823,0.21440283197007,-0.0976916186773425,0.0268869176443344,-0.217821143130768,1.03668016693134,-0.101443263078392,49,76,44,70,27,26,0.2,55.7333333333333,9.49786943527462,38.8571428571429,52,-13.1428571428571,6.11628087103682,-0.68853570588194,0.978801579957409,-2.3884498439559,0.466271287091644,0.562509366710947,2.61153100603737,1.21112683730879,4.42028552807737,-0.511248154401154,0.00800802790472633,0.014714293882471,0.0347744736361403,-0.0354952835790656,0.717476859118817,-0.147216433101591,47,78,47,74,31,27,0.6,60.8,5.2399563793168,33.5714285714286,49,-15.4285714285714,10.9290930894368,4.64986151634778,5.96390659033002,3.5188884264176,5.67907509541773,5.19469426288482,7.27308237769429,2.32940686949197,5.54731712386513,4.27554710303875,3.06000594176488,3.20599580332057,2.38047614284762,4.56165672987481,10.6269210786993,4.18799647995662,6.71053276573477,2.2432695033179,4.46491700605596,5.31431420635541,6.74589182033131,3.52053308829877,5.5150088468329,3.80033423827177,3.88428907432277,2.39265509154512,1.99571112719898,4.16869574250129,-1.60028782952788,-1.57993054865206,-3.14754184746683,-2.7637757453207,-8.62103785172541,0.318800716625157,0.174438303559897,-2.65430282728178,0.273430137789328,-4,0.7927662583264,-0.302614155548,0.0594234204708011
"210",0,-7,7.42319159624753,-8.86297390736278,3.37749579367253,-2.34076157303999,-1.41907241754478,-1.16561462201395,1.1292514419954,-1.54881699608008,4.64248091112353,-4.76496119519199,-0.141155464088865,-0.162653440506234,0.0588225579301849,0.0703051914106646,3.84256124899227,-1.73100497270105,41,80,39,69,39,30,0.6,4.5,1.51185789203691,8,3.75,4.25,4.20641549589328,-4.05233106402314,0.20577651943683,-1.03523172353028,-1.77865737375989,-0.544444839793466,0.655608240924193,-0.490108278913661,0.394171048274634,-2.24514823526958,-0.0369180646592901,-0.0954265161557266,-0.484959984563105,-0.0969377484987128,-0.195757479120625,-1.70396484022188,46,71,40,60,25,20,1,56.25,3.86221007541882,22,36.25,-14.25,11.56451050524,5.61885865462419,8.84083040545765,2.49838657614689,4.20397277545588,5.69096624258074,7.31960469583063,5.07831807945594,5.67739930806578,5.74596632710792,4.21678194835825,2.05469564499183,2.51367229111051,4.53658959586277,10.2627837930454,3.56083836932725,5.61200709692299,2.33578979758338,4.53706361389822,6.56088113673176,8.28588643287456,3.45197465695478,4.00778811707878,3.20181400197229,3.7075917465573,3.20349271755031,1.20750342282291,4.48773717437157,8.02741894369389,4.47724912374541,0.980754738435597,1.53235191823763,6.7681228227713,-0.0370104750790669,0.376539602583912,1.32028386594044,4.06535886059206,14,-0.735674333435574,-1.71336440482654,-2.26868354131836
"211",1,-9,5.85725774252731,-7.6907280571031,0.572125084364624,-1.32825326059283,-1.41274485661009,0.32670008194857,0.890590782043404,-0.19266741448287,2.96619997696487,-3.38260865264412,-0.0695968819953341,-0.081243117965873,0.173547596779459,-0.30558255888199,2.44507576853558,-1.83877817548991,43,74,40,82,31,42,1,7.25,1.48804761828569,6.25,6.25,0,11.137676762897,-0.677541920780075,2.00015722906911,-1.29968945774265,-0.702590013828081,1.68894762156312,2.94541629256889,1.8404695030247,3.60887484974943,-0.598513288897828,0.0836554085022911,-0.0482014555833076,0.188543855406826,-0.0164941393845686,1.17294623700951,-1.60099637700065,44,76,39,76,32,37,1,46,12.4899959967968,25.75,32.5,-6.75,10.1133724854918,3.73557832932806,7.30594921549513,2.68024478755432,5.63840994134576,7.04060194568446,9.42082236003811,4.38769802281264,5.87383128285057,2.94198963803461,3.46656104151441,3.3348481406523,1.88745860881769,4.62105687767059,15.2802110091729,5.64445289508633,7.62670745909837,2.03799143543566,3.09171669484966,7.96916405638482,10.1746118978921,4.89337059270762,5.99352554719244,5.09901951359278,4.39287474040047,3.02358156075629,2.81668459739676,4.79543659338877,1.73276711595334,-1.39946834185431,0.652092696832544,-0.021688593017918,2.14142049096174,-0.12021062811506,0.274092160870054,0.805974229587538,1.50991133001532,-1,-2.31426327033364,-2.59807621135332,-1.64865862558738
"212",1,-1,9.34403396833622,-4.52913361344909,1.93369807815656,-2.67625672394037,-0.0999160891722199,0.15245936667766,0.0989172996364449,-2.28626464348632,3.48415644364801,-0.196853979419155,0.0868338134920531,0.0685126155432549,0.409244852792915,-0.0856818698075665,1.57930958804124,-2.81266391116993,41,88,50,94,47,44,0.6,5.33333333333333,1.13759291798904,7.16666666666667,6,1.16666666666667,4.7644135291848,-8.19490118885508,1.25718208442478,-3.03536375828035,-0.620879306121842,1.21373914114894,0.14831864504647,-1.91118073130151,2.60074255555881,-1.69177837160157,0.106438652105852,-0.122808751869594,0.136442230763621,-0.0890701622660778,3.29920957782837,-0.817527248422793,45,72,48,67,27,19,0.833333333333333,20.9444444444444,3.03842494457093,33.3333333333333,19.6666666666667,13.6666666666667,12.0933449440378,5.00161264316401,8.55343733960685,3.37865691964206,4.82600482600724,6.07604696938672,7.4778570977382,3.45696468577706,6.1505802243995,4.97078156378237,4.18510704376148,2.40106663125827,3.58311452195145,3.56901992510639,11.3494563934934,4.52523130459331,6.40799411608659,2.63680923150522,4.60149940687205,5.5973000876266,6.78134433693223,4.28153603303056,5.29116574467399,5.1684632607496,4.16900112856571,2.66705656686126,1.84323206795237,3.80085833255741,0.913852863745428,0.317408959391795,1.58224299142091,0.325682566774787,-0.611510504093212,-0.210926206026648,0.269414329570783,1.64073111496504,0.27523667296001,20,-0.676527830654213,-2.61672205240183,-1.18716568600955
